"gene_id" "effective_length"
"ENSG00000058091.16" 3549.84
"ENSG00000058262.9" 3297.13
"ENSG00000058272.16" 2895.37
"ENSG00000058335.15" 1268.21
"ENSG00000058404.19" 3883.16
"ENSG00000058453.16" 1831.13
"ENSG00000058600.15" 1447
"ENSG00000058668.14" 6120.48
"ENSG00000058673.15" 4165.09
"ENSG00000058729.10" 2294.53
"ENSG00000058799.13" 1281.7
"ENSG00000058804.11" 4572.43
"ENSG00000058866.14" 1757.72
"ENSG00000059122.16" 2481.74
"ENSG00000059145.18" 2491.34
"ENSG00000059377.15" 425.97
"ENSG00000059378.12" 1954.23
"ENSG00000059573.8" 3032.1
"ENSG00000059588.9" 2414.45
"ENSG00000059691.11" 1798.78
"ENSG00000059728.10" 5182.29
"ENSG00000059758.7" 3089.83
"ENSG00000059769.19" 2191.85
"ENSG00000059804.15" 3656.16
"ENSG00000059915.16" 1437.8
"ENSG00000060069.16" 3237.57
"ENSG00000060138.12" 1189.33
"ENSG00000060140.8" 2736.16
"ENSG00000060237.16" 4991.1
"ENSG00000060303.5" 151.89
"ENSG00000060339.13" 2611.16
"ENSG00000060491.16" 1881.85
"ENSG00000060558.3" 1874.16
"ENSG00000060566.13" 2359.16
"ENSG00000060642.10" 1713.81
"ENSG00000060656.19" 2429.88
"ENSG00000060688.12" 1195.67
"ENSG00000060709.14" 3426.16
"ENSG00000060718.19" 4097.15
"ENSG00000060749.14" 8252.17
"ENSG00000060762.18" 627.4
"ENSG00000060971.17" 1184.4
"ENSG00000060982.14" 5492.84
"ENSG00000061273.17" 2887.64
"ENSG00000061337.15" 3005.26
"ENSG00000061455.10" 9008.16
"ENSG00000061492.11" 1198.91
"ENSG00000061656.9" 495.83
"ENSG00000061676.14" 4439.08
"ENSG00000061794.12" 1626.28
"ENSG00000061918.12" 2057.16
"ENSG00000061936.9" 2854.3
"ENSG00000061938.16" 2119.17
"ENSG00000061987.14" 4344.2
"ENSG00000062038.13" 2716.47
"ENSG00000062096.14" 1818.66
"ENSG00000062194.15" 2450.66
"ENSG00000062282.14" 2237.15
"ENSG00000062370.16" 3061.61
"ENSG00000062485.18" 2542.43
"ENSG00000062524.15" 1562.16
"ENSG00000062582.13" 456.02
"ENSG00000062598.17" 2385.85
"ENSG00000062650.17" 5252
"ENSG00000062716.11" 1699.59
"ENSG00000062725.9" 3852.45
"ENSG00000062822.12" 1833.92
"ENSG00000063015.19" 2425.07
"ENSG00000063046.17" 2786.32
"ENSG00000063127.15" 925.67
"ENSG00000063169.10" 3063.06
"ENSG00000063176.15" 2230.91
"ENSG00000063177.12" 355.25
"ENSG00000063180.8" 1585.16
"ENSG00000063241.7" 902.23
"ENSG00000063244.12" 1670.16
"ENSG00000063245.14" 1619.56
"ENSG00000063322.13" 3380.84
"ENSG00000063438.16" 4800.33
"ENSG00000063515.2" 774.16
"ENSG00000063587.13" 6037.15
"ENSG00000063601.16" 3106.76
"ENSG00000063660.8" 3068.08
"ENSG00000063761.15" 1897.62
"ENSG00000063854.12" 735.36
"ENSG00000063978.15" 2535.29
"ENSG00000064012.21" 1687.18
"ENSG00000064042.17" 4407.75
"ENSG00000064102.14" 1800.67
"ENSG00000064115.10" 1529.38
"ENSG00000064195.7" 2343.16
"ENSG00000064199.6" 692.95
"ENSG00000064201.15" 842.61
"ENSG00000064205.10" 1264.47
"ENSG00000064218.4" 1081.36
"ENSG00000064225.12" 964.34
"ENSG00000064270.12" 1485.81
"ENSG00000064300.8" 3158.16
"ENSG00000064309.14" 2079.18
"ENSG00000064313.11" 3508.28
"ENSG00000064393.15" 13679.57
"ENSG00000064419.13" 3988.54
"ENSG00000064489.22" 460.98
"ENSG00000064490.13" 689.99
"ENSG00000064545.14" 1036.39
"ENSG00000064547.13" 878.67
"ENSG00000064601.16" 1552.82
"ENSG00000064607.16" 3181.07
"ENSG00000064651.13" 6016.49
"ENSG00000064652.10" 1017.06
"ENSG00000064655.18" 2007.38
"ENSG00000064666.14" 1611.87
"ENSG00000064687.12" 2628.05
"ENSG00000064692.18" 1128.62
"ENSG00000064703.11" 3794.21
"ENSG00000064726.9" 2920.35
"ENSG00000064763.10" 2997.72
"ENSG00000064787.13" 3250.83
"ENSG00000064835.10" 725.42
"ENSG00000064886.13" 1209.16
"ENSG00000064932.15" 3210.81
"ENSG00000064933.16" 2695.39
"ENSG00000064961.18" 1336.17
"ENSG00000064989.12" 2691.05
"ENSG00000064995.16" 1317.28
"ENSG00000064999.13" 5927.94
"ENSG00000065000.15" 3997.5
"ENSG00000065029.14" 1909.15
"ENSG00000065054.13" 972.2
"ENSG00000065057.7" 801.01
"ENSG00000065060.16" 9311.16
"ENSG00000065135.9" 26915.16
"ENSG00000065150.18" 4528.2
"ENSG00000065154.11" 1768.67
"ENSG00000065183.15" 3479.94
"ENSG00000065243.19" 5272.05
"ENSG00000065268.10" 1289.05
"ENSG00000065308.4" 6649.16
"ENSG00000065320.8" 5695.16
"ENSG00000065325.12" 1055.19
"ENSG00000065328.16" 3591.67
"ENSG00000065357.19" 1572.48
"ENSG00000065361.14" 4142.02
"ENSG00000065371.17" 913.46
"ENSG00000065413.17" 441.31
"ENSG00000065427.14" 1783.69
"ENSG00000065457.10" 1033.75
"ENSG00000065485.18" 1548.94
"ENSG00000065491.8" 3203.16
"ENSG00000065518.7" 414.69
"ENSG00000065526.10" 6116.4
"ENSG00000065534.18" 4864.01
"ENSG00000065548.17" 1780.32
"ENSG00000065559.14" 3484.38
"ENSG00000065600.12" 2057
"ENSG00000065609.14" 856.56
"ENSG00000065613.13" 7017.32
"ENSG00000065615.13" 3071.73
"ENSG00000065618.17" 2579.22
"ENSG00000065621.14" 952.51
"ENSG00000065665.20" 1495.67
"ENSG00000065675.14" 2835.76
"ENSG00000065717.14" 1076.82
"ENSG00000065802.11" 2409.77
"ENSG00000065809.13" 2443.82
"ENSG00000065833.8" 3112.16
"ENSG00000065882.15" 1806.98
"ENSG00000065883.14" 4474.61
"ENSG00000065911.11" 1679.17
"ENSG00000065923.9" 6429.8
"ENSG00000065970.8" 5025.06
"ENSG00000065978.18" 1248.34
"ENSG00000065989.15" 4095.18
"ENSG00000066027.11" 2851
"ENSG00000066032.18" 2533.16
"ENSG00000066044.14" 1852.47
"ENSG00000066056.13" 2838.63
"ENSG00000066084.12" 8235.12
"ENSG00000066117.14" 2122.18
"ENSG00000066135.12" 3839.02
"ENSG00000066136.20" 1448.78
"ENSG00000066185.12" 1244.16
"ENSG00000066230.10" 2091.68
"ENSG00000066248.14" 1488.89
"ENSG00000066279.16" 5375.34
"ENSG00000066294.14" 2512.16
"ENSG00000066322.13" 1150.8
"ENSG00000066336.11" 871.66
"ENSG00000066379.14" 560.1
"ENSG00000066382.16" 1366.33
"ENSG00000066405.12" 3217.12
"ENSG00000066422.4" 5343.46
"ENSG00000066427.21" 724.46
"ENSG00000066455.12" 2578.68
"ENSG00000066468.21" 3307.04
"ENSG00000066557.5" 2625.16
"ENSG00000066583.11" 1681.16
"ENSG00000066629.16" 3175.93
"ENSG00000066651.17" 1396.27
"ENSG00000066654.13" 3389.23
"ENSG00000066697.14" 1183.45
"ENSG00000066735.14" 6455.16
"ENSG00000066739.11" 6176.1
"ENSG00000066777.8" 3686.13
"ENSG00000066813.14" 1153.53
"ENSG00000066827.15" 2977.61
"ENSG00000066855.15" 2208.71
"ENSG00000066923.17" 2287.71
"ENSG00000066926.10" 2693.65
"ENSG00000066933.15" 9051.4
"ENSG00000067048.16" 4186.16
"ENSG00000067057.16" 2272.09
"ENSG00000067064.10" 1852.82
"ENSG00000067066.16" 1729.19
"ENSG00000067082.14" 3758.44
"ENSG00000067113.16" 1274.4
"ENSG00000067141.16" 3328.34
"ENSG00000067167.7" 2258.94
"ENSG00000067177.14" 5793.76
"ENSG00000067182.7" 1215.78
"ENSG00000067191.15" 2377.61
"ENSG00000067208.14" 3604.7
"ENSG00000067221.13" 1399.13
"ENSG00000067225.17" 2017.46
"ENSG00000067248.9" 4172.09
"ENSG00000067334.13" 2601.95
"ENSG00000067365.14" 1341.05
"ENSG00000067369.13" 5038.17
"ENSG00000067445.20" 1787.43
"ENSG00000067533.5" 2806.78
"ENSG00000067560.10" 1736.63
"ENSG00000067596.10" 4154.72
"ENSG00000067601.7" 202.65
"ENSG00000067606.16" 1696.57
"ENSG00000067646.11" 2332.18
"ENSG00000067704.9" 3268.14
"ENSG00000067715.13" 4542.32
"ENSG00000067798.14" 3804.02
"ENSG00000067829.18" 1066.54
"ENSG00000067836.12" 1195.52
"ENSG00000067840.12" 3315.35
"ENSG00000067842.17" 3975.16
"ENSG00000067900.7" 6426.19
"ENSG00000067955.13" 2326.13
"ENSG00000067992.12" 1617.73
"ENSG00000068001.13" 1810.53
"ENSG00000068024.16" 2057.99
"ENSG00000068028.17" 1503.5
"ENSG00000068078.17" 3681.12
"ENSG00000068079.7" 976.13
"ENSG00000068097.14" 2717.85
"ENSG00000068120.14" 1726.14
"ENSG00000068137.14" 1786.2
"ENSG00000068305.17" 4570.98
"ENSG00000068308.13" 1891.8
"ENSG00000068323.16" 2950.71
"ENSG00000068354.15" 2505.72
"ENSG00000068366.19" 4712.02
"ENSG00000068383.18" 2223.23
"ENSG00000068394.10" 1483.16
"ENSG00000068400.13" 2448.35
"ENSG00000068438.14" 1297.08
"ENSG00000068489.12" 1921.72
"ENSG00000068615.17" 1510.47
"ENSG00000068650.18" 7228.41
"ENSG00000068654.15" 9300.45
"ENSG00000068697.6" 1494.94
"ENSG00000068724.15" 3754.84
"ENSG00000068745.14" 1139.63
"ENSG00000068781.21" 2353.54
"ENSG00000068784.12" 3313.31
"ENSG00000068796.16" 2121.03
"ENSG00000068831.18" 959.88
"ENSG00000068878.14" 4408.07
"ENSG00000068885.14" 2895.59
"ENSG00000068903.19" 1640.74
"ENSG00000068912.13" 2119.01
"ENSG00000068971.13" 2486.16
"ENSG00000068976.13" 2352.16
"ENSG00000068985.4" 406.18
"ENSG00000069011.15" 1268.32
"ENSG00000069018.17" 1956.02
"ENSG00000069020.18" 5017.27
"ENSG00000069122.18" 2899.96
"ENSG00000069188.16" 6569.18
"ENSG00000069206.15" 2244.16
"ENSG00000069248.11" 4172.84
"ENSG00000069275.12" 6237.16
"ENSG00000069329.15" 3668.6
"ENSG00000069345.11" 2033.76
"ENSG00000069399.13" 1445.05
"ENSG00000069424.14" 2160.35
"ENSG00000069431.11" 8034.16
"ENSG00000069482.6" 559.16
"ENSG00000069493.14" 2551.84
"ENSG00000069509.5" 935.17
"ENSG00000069535.13" 2307.16
"ENSG00000069667.15" 1570.74
"ENSG00000069696.6" 612.52
"ENSG00000069702.10" 5790.46
"ENSG00000069712.11" 3806.16
"ENSG00000069764.9" 534.7
"ENSG00000069812.11" 3652.68
"ENSG00000069849.10" 1372.3
"ENSG00000069869.15" 5148.34
"ENSG00000069943.9" 1364.81
"ENSG00000069956.11" 4594.54
"ENSG00000069966.18" 1677.21
"ENSG00000069974.15" 1482.65
"ENSG00000069998.12" 1462.26
"ENSG00000070010.18" 786.18
"ENSG00000070018.8" 6490.42
"ENSG00000070019.4" 2435.16
"ENSG00000070031.3" 113.3
"ENSG00000070047.11" 5237.09
"ENSG00000070061.14" 4707.61
"ENSG00000070081.15" 1144.86
"ENSG00000070087.13" 1492.6
"ENSG00000070159.13" 6027.43
"ENSG00000070182.18" 4359.02
"ENSG00000070190.12" 1961.8
"ENSG00000070193.4" 1403.16
"ENSG00000070214.15" 6630.95
"ENSG00000070269.13" 2309.53
"ENSG00000070366.13" 4063.1
"ENSG00000070367.15" 3599.04
"ENSG00000070371.15" 2791.42
"ENSG00000070388.11" 1204.95
"ENSG00000070404.9" 1915.55
"ENSG00000070413.19" 3931.29
"ENSG00000070423.17" 1305.48
"ENSG00000070444.14" 2203.02
"ENSG00000070476.14" 2862.96
"ENSG00000070495.14" 1391.3
"ENSG00000070501.11" 772.34
"ENSG00000070526.14" 908.07
"ENSG00000070540.12" 1426.13
"ENSG00000070601.9" 4712.16
"ENSG00000070610.14" 1794.34
"ENSG00000070614.14" 6870.9
"ENSG00000070669.16" 1653.27
"ENSG00000070718.11" 2743.54
"ENSG00000070729.13" 1434.73
"ENSG00000070731.10" 1911.16
"ENSG00000070748.17" 1855.16
"ENSG00000070756.14" 1571.34
"ENSG00000070759.16" 1953.9
"ENSG00000070761.7" 951.9
"ENSG00000070770.8" 2964.96
"ENSG00000070778.12" 5492.14
"ENSG00000070785.16" 1266.8
"ENSG00000070808.15" 5063.16
"ENSG00000070814.17" 4215.1
"ENSG00000070831.15" 1761
"ENSG00000070882.12" 4746.27
"ENSG00000070886.11" 3113.66
"ENSG00000070915.9" 3949.16
"ENSG00000070950.9" 3925.96
"ENSG00000070961.15" 5471.56
"ENSG00000070985.13" 3473.16
"ENSG00000071051.13" 1451.34
"ENSG00000071054.16" 5009.86
"ENSG00000071073.12" 5962.36
"ENSG00000071082.10" 211.17
"ENSG00000071127.16" 2419.77
"ENSG00000071189.21" 3696.76
"ENSG00000071203.9" 593.19
"ENSG00000071205.11" 2396.02
"ENSG00000071242.11" 2749.51
"ENSG00000071243.15" 1309.67
"ENSG00000071246.10" 5469.16
"ENSG00000071282.11" 798.83
"ENSG00000071462.11" 993.01
"ENSG00000071537.13" 7415.21
"ENSG00000071539.13" 2169.19
"ENSG00000071553.16" 1865.81
"ENSG00000071564.14" 1501.98
"ENSG00000071575.11" 1821.1
"ENSG00000071626.16" 1944.85
"ENSG00000071655.17" 2276.03
"ENSG00000071677.1" 35.64
"ENSG00000071794.15" 4414.18
"ENSG00000071859.14" 1094.1
"ENSG00000071889.16" 1291.47
"ENSG00000071894.15" 2048.33
"ENSG00000071909.18" 5270.16
"ENSG00000071967.11" 3010.24
"ENSG00000071991.8" 2329.16
"ENSG00000071994.10" 974.79
"ENSG00000072041.16" 2660.18
"ENSG00000072042.12" 2225.02
"ENSG00000072062.13" 1944.2
"ENSG00000072071.16" 4893.44
"ENSG00000072080.10" 435.65
"ENSG00000072110.13" 3366.29
"ENSG00000072121.15" 7334.52
"ENSG00000072133.10" 2714.95
"ENSG00000072134.15" 2726.72
"ENSG00000072135.12" 2002.89
"ENSG00000072163.19" 1191.41
"ENSG00000072182.12" 2144.16
"ENSG00000072195.14" 1324.24
"ENSG00000072201.13" 3498.16
"ENSG00000072210.18" 2719.42
"ENSG00000072274.12" 4750.72
"ENSG00000072310.16" 1615.25
"ENSG00000072315.3" 5580.16
"ENSG00000072364.12" 8630.58
"ENSG00000072401.14" 1966.08
"ENSG00000072415.8" 4714.12
"ENSG00000072422.16" 3107.34
"ENSG00000072501.17" 6618.65
"ENSG00000072506.12" 692.1
"ENSG00000072518.20" 3093.25
"ENSG00000072571.19" 2210.99
"ENSG00000072609.17" 2188.25
"ENSG00000072657.8" 3655.51
"ENSG00000072682.18" 2078.12
"ENSG00000072694.20" 2116.76
"ENSG00000072736.18" 5305.93
"ENSG00000072756.16" 1789.39
"ENSG00000072778.19" 1405.25
"ENSG00000072786.12" 4071.99
"ENSG00000072803.17" 3622.67
"ENSG00000072818.11" 388.56
"ENSG00000072832.14" 2215.29
"ENSG00000072840.12" 5772.65
"ENSG00000072849.10" 987.98
"ENSG00000072858.10" 2313.16
"ENSG00000072864.13" 1300.68
"ENSG00000072952.18" 544.57
"ENSG00000072954.6" 1789.67
"ENSG00000072958.8" 1687.2
"ENSG00000073008.14" 2792.78
"ENSG00000073050.11" 1826.11
"ENSG00000073060.15" 2434.7
"ENSG00000073067.13" 1076.8
"ENSG00000073111.13" 3115.32
"ENSG00000073146.15" 1578.85
"ENSG00000073150.13" 2792.16
"ENSG00000073169.13" 1528.49
"ENSG00000073282.12" 4409.16
"ENSG00000073331.17" 2000.26
"ENSG00000073350.13" 2030.39
"ENSG00000073417.14" 3192.61
"ENSG00000073464.11" 4661.28
"ENSG00000073536.17" 2254.01
"ENSG00000073578.16" 2027.08
"ENSG00000073584.18" 1470.67
"ENSG00000073598.5" 1129.16
"ENSG00000073605.18" 1477.89
"ENSG00000073614.12" 5475.48
"ENSG00000073670.13" 4312.16
"ENSG00000073711.10" 4585.23
"ENSG00000073712.14" 3040.2
"ENSG00000073734.8" 4516.16
"ENSG00000073737.16" 1377.19
"ENSG00000073754.5" 1087.84
"ENSG00000073756.11" 1945.58
"ENSG00000073792.15" 2789.18
"ENSG00000073803.13" 1304.39
"ENSG00000073849.14" 3176.8
"ENSG00000073861.2" 2313.16
"ENSG00000073905.8" 589.16
"ENSG00000073910.19" 10429.16
"ENSG00000073921.17" 2144.08
"ENSG00000073969.18" 3655.11
"ENSG00000074047.21" 4889.73
"ENSG00000074054.17" 6152.44
"ENSG00000074071.14" 577.01
"ENSG00000074181.8" 4315.35
"ENSG00000074201.8" 808.46
"ENSG00000074211.13" 2852.28
"ENSG00000074219.13" 1752.58
"ENSG00000074266.18" 1687.33
"ENSG00000074276.10" 4250.16
"ENSG00000074317.10" 975.16
"ENSG00000074319.12" 964.96
"ENSG00000074356.16" 3227.03
"ENSG00000074370.17" 3960.22
"ENSG00000074410.13" 3492.72
"ENSG00000074416.13" 2825.76
"ENSG00000074527.11" 2998.55
"ENSG00000074582.12" 910.41
"ENSG00000074590.13" 6569.16
"ENSG00000074603.18" 4530.72
"ENSG00000074621.13" 4099.55
"ENSG00000074657.13" 3733.08
"ENSG00000074660.15" 3165.61
"ENSG00000074695.5" 5262.16
"ENSG00000074696.12" 2937.74
"ENSG00000074706.13" 1362.16
"ENSG00000074755.14" 9088.7
"ENSG00000074771.3" 1783.16
"ENSG00000074800.13" 1520.33
"ENSG00000074803.17" 3060.93
"ENSG00000074842.7" 755.43
"ENSG00000074855.10" 3893.16
"ENSG00000074935.13" 1410.78
"ENSG00000074964.16" 1933.83
"ENSG00000074966.10" 1372.71
"ENSG00000075035.9" 1146.82
"ENSG00000075043.18" 817.14
"ENSG00000075073.14" 1481.16
"ENSG00000075089.9" 1301.35
"ENSG00000075131.9" 922.82
"ENSG00000075142.13" 489.14
"ENSG00000075151.20" 4610.58
"ENSG00000075188.8" 801.52
"ENSG00000075213.10" 4726.45
"ENSG00000075218.18" 2428.6
"ENSG00000075223.13" 4326.04
"ENSG00000075234.16" 1687.08
"ENSG00000075239.13" 1449.72
"ENSG00000075240.16" 3433.19
"ENSG00000075275.16" 5208.62
"ENSG00000075290.7" 1853.16
"ENSG00000075292.18" 2145.41
"ENSG00000075303.12" 2878.57
"ENSG00000075336.11" 866.27
"ENSG00000075340.22" 3517.16
"ENSG00000075388.3" 1636.22
"ENSG00000075391.16" 7951.21
"ENSG00000075399.13" 1951.56
"ENSG00000075407.18" 6968.99
"ENSG00000075413.17" 2021.95
"ENSG00000075415.12" 1126.33
"ENSG00000075420.12" 5232.34
"ENSG00000075426.11" 6043.58
"ENSG00000075429.8" 859.66
"ENSG00000075461.5" 3121.16
"ENSG00000075539.13" 5058.87
"ENSG00000075568.16" 5397.59
"ENSG00000075618.17" 2339.67
"ENSG00000075624.13" 1633.26
"ENSG00000075643.5" 5901.16
"ENSG00000075651.15" 2664.27
"ENSG00000075673.11" 3736.16
"ENSG00000075702.16" 4260.95
"ENSG00000075711.20" 3521.38
"ENSG00000075785.12" 1976.61
"ENSG00000075790.10" 1168.7
"ENSG00000075826.16" 3240.03
"ENSG00000075856.11" 2930
"ENSG00000075884.12" 636.45
"ENSG00000075886.10" 750.02
"ENSG00000075891.21" 2994.89
"ENSG00000075914.12" 827.67
"ENSG00000075945.12" 2684.38
"ENSG00000075975.15" 2589.16
"ENSG00000076003.4" 3462.15
"ENSG00000076043.9" 753.02
"ENSG00000076053.10" 1568.95
"ENSG00000076067.11" 6382.98
"ENSG00000076108.11" 6743.4
"ENSG00000076201.14" 4761.14
"ENSG00000076242.14" 1787.36
"ENSG00000076248.10" 1809.04
"ENSG00000076258.9" 715.04
"ENSG00000076321.10" 2234.6
"ENSG00000076344.15" 2142.93
"ENSG00000076351.12" 5706.28
"ENSG00000076356.6" 9861.11
"ENSG00000076382.16" 2286.88
"ENSG00000076513.16" 3008.86
"ENSG00000076554.15" 1785.49
"ENSG00000076555.15" 4886.22
"ENSG00000076604.14" 1519.49
"ENSG00000076641.4" 10485.16
"ENSG00000076650.6" 3018.54
"ENSG00000076662.9" 1310.95
"ENSG00000076685.18" 2060.83
"ENSG00000076706.15" 2885.76
"ENSG00000076716.8" 4701.16
"ENSG00000076770.14" 2789.87
"ENSG00000076826.9" 2080.52
"ENSG00000076864.19" 2980.38
"ENSG00000076924.11" 2371.24
"ENSG00000076928.17" 2252.85
"ENSG00000076944.15" 1265.72
"ENSG00000076984.17" 2887.37
"ENSG00000077009.13" 603.07
"ENSG00000077044.10" 4279.28
"ENSG00000077063.10" 3991.16
"ENSG00000077080.9" 594.87
"ENSG00000077092.18" 2536.66
"ENSG00000077097.14" 3208.72
"ENSG00000077147.14" 4108
"ENSG00000077150.18" 2651.06
"ENSG00000077152.9" 659.19
"ENSG00000077157.21" 8554.5
"ENSG00000077232.16" 4182.85
"ENSG00000077235.17" 3000.28
"ENSG00000077238.13" 2778.72
"ENSG00000077254.14" 3267.09
"ENSG00000077264.14" 2194.87
"ENSG00000077274.8" 3309.16
"ENSG00000077279.17" 4978.02
"ENSG00000077312.8" 880.49
"ENSG00000077327.15" 1264.74
"ENSG00000077348.8" 737.53
"ENSG00000077380.15" 2256.69
"ENSG00000077420.15" 2512.16
"ENSG00000077454.15" 2001.93
"ENSG00000077458.12" 1765.62
"ENSG00000077463.14" 904.97
"ENSG00000077498.8" 1228.23
"ENSG00000077514.8" 3030.31
"ENSG00000077522.12" 2404.39
"ENSG00000077549.17" 1050
"ENSG00000077585.13" 1574.95
"ENSG00000077616.10" 3341.16
"ENSG00000077684.15" 4640.48
"ENSG00000077713.18" 2410.4
"ENSG00000077721.15" 1455.7
"ENSG00000077782.19" 2733.9
"ENSG00000077800.11" 1015.03
"ENSG00000077935.16" 3377.16
"ENSG00000077942.18" 2172.51
"ENSG00000077943.7" 6496.16
"ENSG00000077984.5" 671.16
"ENSG00000078018.19" 3870.24
"ENSG00000078043.15" 2534.84
"ENSG00000078053.16" 1203.16
"ENSG00000078061.12" 1919.01
"ENSG00000078070.12" 1976.2
"ENSG00000078081.7" 2602.08
"ENSG00000078098.13" 1041.15
"ENSG00000078114.18" 3340.28
"ENSG00000078124.11" 4466.86
"ENSG00000078140.13" 2173.47
"ENSG00000078142.11" 1148.61
"ENSG00000078177.13" 8644.01
"ENSG00000078237.6" 1696.9
"ENSG00000078246.16" 2368.36
"ENSG00000078269.13" 4882.91
"ENSG00000078295.16" 6316.16
"ENSG00000078304.19" 1327.28
"ENSG00000078319.8" 785.16
"ENSG00000078328.19" 1615.88
"ENSG00000078369.17" 1428.29
"ENSG00000078399.16" 652.61
"ENSG00000078401.6" 1774.16
"ENSG00000078403.16" 1918.95
"ENSG00000078487.17" 1476.81
"ENSG00000078549.14" 2485.18
"ENSG00000078579.8" 176.75
"ENSG00000078589.12" 532.16
"ENSG00000078596.10" 1382.16
"ENSG00000078618.20" 2568.82
"ENSG00000078668.13" 1011.34
"ENSG00000078674.17" 3510.73
"ENSG00000078687.17" 4177.08
"ENSG00000078699.21" 6125.37
"ENSG00000078725.12" 1546.19
"ENSG00000078747.13" 5279.77
"ENSG00000078795.16" 1553.87
"ENSG00000078804.12" 3426.1
"ENSG00000078808.16" 1731.21
"ENSG00000078814.15" 2752.53
"ENSG00000078898.6" 1639.16
"ENSG00000078900.14" 4831.92
"ENSG00000078902.15" 2019.1
"ENSG00000078967.12" 1926.37
"ENSG00000079101.16" 508.58
"ENSG00000079102.16" 1674.11
"ENSG00000079112.9" 3043.55
"ENSG00000079134.11" 1492.92
"ENSG00000079150.17" 773.92
"ENSG00000079156.16" 3518.94
"ENSG00000079215.13" 1479.79
"ENSG00000079246.15" 3149.14
"ENSG00000079257.7" 856.56
"ENSG00000079263.18" 370.2
"ENSG00000079277.19" 1225.56
"ENSG00000079308.16" 3680.42
"ENSG00000079313.12" 3144.31
"ENSG00000079332.14" 2703.67
"ENSG00000079335.18" 3788.24
"ENSG00000079337.15" 3312.82
"ENSG00000079385.21" 2878.57
"ENSG00000079387.13" 3424.23
"ENSG00000079393.20" 838.51
"ENSG00000079432.7" 2653.79
"ENSG00000079435.9" 890.36
"ENSG00000079459.12" 1655.4
"ENSG00000079462.7" 607.65
"ENSG00000079482.12" 7437.04
"ENSG00000079557.4" 979.82
"ENSG00000079616.12" 1688.96
"ENSG00000079689.13" 925.5
"ENSG00000079691.17" 3175.78
"ENSG00000079739.15" 2213.16
"ENSG00000079785.14" 2299.65
"ENSG00000079805.16" 2653.39
"ENSG00000079819.17" 3912.53
"ENSG00000079841.18" 3297.91
"ENSG00000079931.14" 2691.16
"ENSG00000079950.13" 2196.42
"ENSG00000079974.17" 1563.17
"ENSG00000079999.13" 1997.53
"ENSG00000080007.7" 1849.3
"ENSG00000080031.9" 2011.73
"ENSG00000080166.15" 4805.16
"ENSG00000080189.14" 1908.56
"ENSG00000080200.9" 3837.73
"ENSG00000080224.17" 1446.05
"ENSG00000080293.9" 1011.01
"ENSG00000080298.15" 4557.64
"ENSG00000080345.17" 8798.7
"ENSG00000080371.5" 1728.21
"ENSG00000080493.14" 7337.16
"ENSG00000080503.21" 3204.24
"ENSG00000080511.3" 690.74
"ENSG00000080546.13" 2901.74
"ENSG00000080561.13" 2132.19
"ENSG00000080572.12" 1264.83
"ENSG00000080573.6" 5915.16
"ENSG00000080603.16" 6082.79
"ENSG00000080608.9" 1755.65
"ENSG00000080618.13" 1427.16
"ENSG00000080644.15" 1983.26
"ENSG00000080709.14" 1198.16
"ENSG00000080802.18" 3062.79
"ENSG00000080815.18" 2977.46
"ENSG00000080819.6" 2236.15
"ENSG00000080822.16" 1233.36
"ENSG00000080823.21" 1227.89
"ENSG00000080824.18" 3094.42
"ENSG00000080839.11" 4309.3
"ENSG00000080845.17" 2340.03
"ENSG00000080854.14" 1747.21
"ENSG00000080910.11" 552.16
"ENSG00000080947.14" 4293.73
"ENSG00000080986.12" 1899.87
"ENSG00000081014.10" 6441.01
"ENSG00000081019.13" 5177.08
"ENSG00000081026.18" 4293.85
"ENSG00000081041.8" 831.27
"ENSG00000081051.7" 725.78
"ENSG00000081052.11" 9636.16
"ENSG00000081059.19" 2422.21
"ENSG00000081087.14" 2548.78
"ENSG00000081138.13" 4607.66
"ENSG00000081148.11" 8078.16
"ENSG00000081154.11" 1327.55
"ENSG00000081177.18" 2899.21
"ENSG00000081181.7" 1786.16
"ENSG00000081189.14" 2469.29
"ENSG00000081237.18" 1355.83
"ENSG00000081248.10" 5737.16
"ENSG00000081277.12" 4776.05
"ENSG00000081307.12" 1769.04
"ENSG00000081320.10" 4520.2
"ENSG00000081377.16" 4303.44
"ENSG00000081386.12" 3042.18
"ENSG00000081479.12" 5665.98
"ENSG00000081665.13" 1518.4
"ENSG00000081692.12" 1918.63
"ENSG00000081721.11" 937.65
"ENSG00000081760.16" 3072.23
"ENSG00000081791.8" 1830.59
"ENSG00000081800.8" 2579.91
"ENSG00000081803.15" 4049.16
"ENSG00000081818.3" 3566.16
"ENSG00000081842.17" 3365.16
"ENSG00000081853.14" 4315.16
"ENSG00000081870.11" 635.35
"ENSG00000081913.13" 4285.1
"ENSG00000081923.11" 5559.16
"ENSG00000081985.10" 3523.16
"ENSG00000082014.16" 1043.88
"ENSG00000082068.8" 1973.49
"ENSG00000082074.15" 824.37
"ENSG00000082126.17" 1986.8
"ENSG00000082146.12" 1316
"ENSG00000082153.17" 1984.03
"ENSG00000082175.14" 2935.9
"ENSG00000082196.20" 1250.85
"ENSG00000082212.11" 1583.39
"ENSG00000082213.17" 2510.49
"ENSG00000082258.12" 4817.49
"ENSG00000082269.16" 3052.73
